UUID	app_id	fielddate
01257f03cac44ea6922c9e5e6930e7a2	https://yandex.ru/pogoda/	2020-05-12
012e296d4c996eb83ffd7262665a707d	https://yandex.ru/pogoda/	2020-05-11
012f43316985da3c60516c9e6edef059	https://yandex.ru/pogoda/	2020-05-10
012f7ebfd5a34a7981146fa2c74fae18	https://yandex.ru/pogoda/	2020-05-11
01316fdb47e884c04f36673f843d9a5e	https://yandex.ru/pogoda/	2020-05-12
01365f3c4eab12f0a5a5a182b9940466	https://yandex.ru/pogoda/	2020-05-11
013d745f90124e5db8fc9187bfe12f26	https://yandex.ru/pogoda/	2020-05-11
0140b7bda1794fcaa4d55182ddafa246	https://yandex.ru/pogoda/	2020-05-11
0140e192f6e25abdf4af5397a5b68085	https://yandex.ru/pogoda/	2020-05-11
0142701602b2cf2ebec750d9e984984a	https://yandex.ru/pogoda/	2020-05-11
0142de27673c470a97535a7ae85550ac	https://yandex.ru/pogoda/	2020-05-12
01461dee0b57415f8836b9d5b5fbf7a5	https://yandex.ru/pogoda/	2020-05-12
014627e0dcd54c4b9d70713871b41fb0	https://yandex.ru/pogoda/	2020-05-12
0149166a361543d12b864e6d41189c0f	https://yandex.ru/pogoda/	2020-05-12
014d925d8b1e40b8833833b506fe37f0	https://yandex.ru/pogoda/	2020-05-12
015056dd9fc8418090c6b3c75a45205f	https://yandex.ru/pogoda/	2020-05-12
015164008f83bcc303e250167986f277	https://yandex.ru/pogoda/	2020-05-11
01517c9e19634903b44cdea8ccdd923f	https://yandex.ru/pogoda/	2020-05-10
0159b3b31edabee43fa55fd7669a9d42	https://yandex.ru/pogoda/	2020-05-10
0159f15a93b5dc88fc3b2aa9374d4381	https://yandex.ru/pogoda/	2020-05-11
015a0279bf084e8db3587c8ff524af6e	https://yandex.ru/pogoda/	2020-05-11
015a841a4d987dd24503c2bbc879bc85	https://yandex.ru/pogoda/	2020-05-12
015ae3378675db15272c591d06f3e01b	https://yandex.ru/pogoda/	2020-05-11
015dcfd9f608ad188becee2dd0e06ee8	https://yandex.ru/pogoda/	2020-05-10
015fed990eb44871a2ec78fc082221d9	https://yandex.ru/pogoda/	2020-05-10
0160e6c9011c84984943214015b978a8	https://yandex.ru/pogoda/	2020-05-12
0163318f59ec267e77a025a6270699a9	https://yandex.ru/pogoda/	2020-05-10
0165b7484412dca6021e7036cd5a418b	https://yandex.ru/pogoda/	2020-05-12
0166427d7f5a42668f460b8de72f4e31	https://yandex.ru/pogoda/	2020-05-10
016e9817e80d0b7b123dd5ef301846c9	https://yandex.ru/pogoda/	2020-05-12
0172368beae66e29c1b0c45b9a98b4db	https://yandex.ru/pogoda/	2020-05-10
0173eb6dbec243b9a95368718c8ec009	https://yandex.ru/pogoda/	2020-05-11
0176d91ab21e48a484c3f9a42d34b255	https://yandex.ru/pogoda/	2020-05-12
0176f1c4fc2f47b98e35f5ca04338961	https://yandex.ru/pogoda/	2020-05-11
017df1f60a9c42f4a02f85422ce6bed9	https://yandex.ru/pogoda/	2020-05-10
018072f6275f4928bda3f14d7614ddc7	https://yandex.ru/pogoda/	2020-05-11
01819a1243ab4b0fb61ac0ae1715a51c	https://yandex.ru/pogoda/	2020-05-11
0181eae31fec449783113ddc459d0b45	https://yandex.ru/pogoda/	2020-05-11
018aa5725eb94d2c972e410f3160d1b2	https://yandex.ru/pogoda/	2020-05-12
01908efc0dbd435b9324c6a58ba976be	https://yandex.ru/pogoda/	2020-05-11
0191c6c16f8a4d7cb7554dfc2994d534	https://yandex.ru/pogoda/	2020-05-12
0193571f956afa2c4ed7ccd2c9b98fdf	https://yandex.ru/pogoda/	2020-05-11
01939aa07e437909d5df59e148aca580	https://yandex.ru/pogoda/	2020-05-11
0198b4b85beb4a6f86966f28b782df7c	https://yandex.ru/pogoda/	2020-05-10
01a5f8ca8e41ea9fb77f4425e970057b	https://yandex.ru/pogoda/	2020-05-10
01a63c516561167ed27ff8356711c9cb	https://yandex.ru/pogoda/	2020-05-10
01a8244c9fd395c941117b412b73cecb	https://yandex.ru/pogoda/	2020-05-10
01a98e3b067405ef5a327145eae778db	https://yandex.ru/pogoda/	2020-05-12
01b35f2c98b1c0676995be9f10a56641	https://yandex.ru/pogoda/	2020-05-10
01b37ebb996d5bd1d35f42107e59d0cc	https://yandex.ru/pogoda/	2020-05-11
01b4cf907e45421f8e85c9434750da68	https://yandex.ru/pogoda/	2020-05-12
01b5f9ebd1d14ad29ac7e27a38ae85c6	https://yandex.ru/pogoda/	2020-05-10
01b6489d06ae7fc207c9ec3a038a31c7	https://yandex.ru/pogoda/	2020-05-12
01b9f505ac73460f98d77cdfbf177fbd	https://yandex.ru/pogoda/	2020-05-11
01badd3812174b8d8ff8f382e3ae8b4e	https://yandex.ru/pogoda/	2020-05-11
01be3b281ab94baf9c4026996e42a9bd	https://yandex.ru/pogoda/	2020-05-12
01c089b46d87254e0e02796e988aae04	https://yandex.ru/pogoda/	2020-05-10
01c237b59e392ee817161afdb47064e0	https://yandex.ru/pogoda/	2020-05-10
01c52790fcb84d4ca00ec8cdcb185634	https://yandex.ru/pogoda/	2020-05-11
01c62182839b4192bfd47df24b62ab5c	https://yandex.ru/pogoda/	2020-05-11
01c653060fb2396c2a6f61174b6c68fd	https://yandex.ru/pogoda/	2020-05-10
01c72b5d4b0188ec0db36705b14a9c79	https://yandex.ru/pogoda/	2020-05-10
01c87f3ce4d2065ee678a51186b0e727	https://yandex.ru/pogoda/	2020-05-10
01ccbd6d941287b4179f2cc902097be1	https://yandex.ru/pogoda/	2020-05-11
01d2dd3030251d4136e7a958ebf690e4	https://yandex.ru/pogoda/	2020-05-12
01d3b3bdb65b47748fd0dc8e166d92ac	https://yandex.ru/pogoda/	2020-05-12
01d56332680904295e8a5ab773d6263f	https://yandex.ru/pogoda/	2020-05-10
01d5a416728545e39cc9cdea8e1d6fbb	https://yandex.ru/pogoda/	2020-05-11
01d9dea6b6474fe8892ca8a52d690951	https://yandex.ru/pogoda/	2020-05-12
01db775e347340d0ac0c966ee680ea12	https://yandex.ru/pogoda/	2020-05-10
01db9d75033231099b20afe00c55d05c	https://yandex.ru/pogoda/	2020-05-12
01dbe88f70d649e2b31a782cf5d285ee	https://yandex.ru/pogoda/	2020-05-12
01dc82b39bfa9299eb7060f49df9b841	https://yandex.ru/pogoda/	2020-05-10
01de9e374bc344d98189596eece4055f	https://yandex.ru/pogoda/	2020-05-10
01df0519d9764da2ae96deaf2d74c2cb	https://yandex.ru/pogoda/	2020-05-10
01e20c5eb30d31f6a71786c405ab9ec8	https://yandex.ru/pogoda/	2020-05-11
01e48e1be752593e689d8f74ee3e84fe	https://yandex.ru/pogoda/	2020-05-12
01e7743c66bf7929cba44342fe8d2674	https://yandex.ru/pogoda/	2020-05-11
01e7f3fbe11a448988336f1e59424446	https://yandex.ru/pogoda/	2020-05-11
01e7f3fbe11a448988336f1e59424446	https://yandex.ru/pogoda/	2020-05-12
01e8afa5314441db8c89694a08aaecb2	https://yandex.ru/pogoda/	2020-05-11
01ea666aea7c8e4f44929eb79df35620	https://yandex.ru/pogoda/	2020-05-12
01eb8f25bcac31cee23b9818bc549089	https://yandex.ru/pogoda/	2020-05-12
01ed23ca2a1f424db4a0e4a14650c0f5	https://yandex.ru/pogoda/	2020-05-12
01ee0d25cf2796771da9751c645f1643	https://yandex.ru/pogoda/	2020-05-10
01f0f85cef7540369c42ab2b795e1faf	https://yandex.ru/pogoda/	2020-05-11
01f478ec0f48b5882bf19413132746d0	https://yandex.ru/pogoda/	2020-05-11
01feef25bc404d30b4a566a4e335ee14	https://yandex.ru/pogoda/	2020-05-11
02047eb71e8d470fa13837d7f11da0b6	https://yandex.ru/pogoda/	2020-05-12
0206f42653ef40a09a4c35e47dd17cf9	https://yandex.ru/pogoda/	2020-05-12
020c7530f279054411b5d9543655049c	https://yandex.ru/pogoda/	2020-05-11
020da9c81b34402b83f97553c9f4145c	https://yandex.ru/pogoda/	2020-05-12
020e59e4fd5e16814943b407e838e24f	https://yandex.ru/pogoda/	2020-05-11
02111e5d0a834acf9c4ed284ed652387	https://yandex.ru/pogoda/	2020-05-11
021158aaac84e78f843f23a38b719c45	https://yandex.ru/pogoda/	2020-05-10
0213ac390b22b262eb936570690f9045	https://yandex.ru/pogoda/	2020-05-10
0216e43ace014ac9a16255f0a7407c48	https://yandex.ru/pogoda/	2020-05-12
021a670f047c1f6cf5c3d900acaf6ccc	https://yandex.ru/pogoda/	2020-05-10
021be7ba928c455d8014c73806bb8b20	https://yandex.ru/pogoda/	2020-05-10
021c6b30058f4503af14080a8ef614a3	https://yandex.ru/pogoda/	2020-05-10
021c6b30058f4503af14080a8ef614a3	https://yandex.ru/pogoda/	2020-05-12
021e42bb0fa1475481cbbbbeb2b7b6f2	https://yandex.ru/pogoda/	2020-05-12
021fffee4e88615a91582afb39538a49	https://yandex.ru/pogoda/	2020-05-10
02208f1563d84eeb9cbafe3de6a4f9de	https://yandex.ru/pogoda/	2020-05-11
0220a9ac34184d4ebeec777d7691bcdb	https://yandex.ru/pogoda/	2020-05-11
0227026fde6b96e96f2e11d983a0ed91	https://yandex.ru/pogoda/	2020-05-12
022e7cb4286e20ff5106d7c52f98e8cb	https://yandex.ru/pogoda/	2020-05-12
022e7cda4b33080bd826bde2fbcf7dff	https://yandex.ru/pogoda/	2020-05-12
022e938068d14451b980497abeacbee6	https://yandex.ru/pogoda/	2020-05-10
023430390ce846e38f498f9f69b51f2e	https://yandex.ru/pogoda/	2020-05-12
023ce5bf469f9b4c9e63e97d4d2464d8	https://yandex.ru/pogoda/	2020-05-12
023d4101bd726e98f5fc6845fc71d0c6	https://yandex.ru/pogoda/	2020-05-10
023de7222d0f959787aad6a3b9194472	https://yandex.ru/pogoda/	2020-05-12
0242bbc39bf24e4abdaf62f27762a71e	https://yandex.ru/pogoda/	2020-05-10
024741e506b748c6a7415a76ad3bd1e8	https://yandex.ru/pogoda/	2020-05-10
02505d8a9103f644d596e8c191ac11cb	https://yandex.ru/pogoda/	2020-05-11
025554177ddde1c64a9b46435da3945c	https://yandex.ru/pogoda/	2020-05-12
02561b4044d546f294d7e2ca68c23bd7	https://yandex.ru/pogoda/	2020-05-12
02568896c09d489caf95b4cfe0a4102d	https://yandex.ru/pogoda/	2020-05-10
025a9b14bcc04b8dafadd63a6fddc346	https://yandex.ru/pogoda/	2020-05-12
025bd8f50b074e8b8a2a306c253f337c	https://yandex.ru/pogoda/	2020-05-12
025d17ebc71d4ffcaa68fb85593ee63e	https://yandex.ru/pogoda/	2020-05-10
025f296320b7f5f6f372f78dbab62e64	https://yandex.ru/pogoda/	2020-05-11
0261392e5e3f4d7c85588bfcf438d3f3	https://yandex.ru/pogoda/	2020-05-11
02616091746840719c2fea73e22b4d83	https://yandex.ru/pogoda/	2020-05-10
0263e6bbd2f244168f392e1df96810c6	https://yandex.ru/pogoda/	2020-05-10
026916b77e2647139e24813e35a1c035	https://yandex.ru/pogoda/	2020-05-12
026ac1d83695a5b75c65a82607d534bb	https://yandex.ru/pogoda/	2020-05-11
026b2ac4b75d43f2abc2044340747f21	https://yandex.ru/pogoda/	2020-05-11
026e3dc2d19d490bba359e8562cfec5b	https://yandex.ru/pogoda/	2020-05-10
0270a538077c47168cff3836f5400158	https://yandex.ru/pogoda/	2020-05-12
02731f8216ae4e80b5827cc4cadefcff	https://yandex.ru/pogoda/	2020-05-12
0274c6596fbd471ba60e5239eac732d6	https://yandex.ru/pogoda/	2020-05-12
0276040759314a42963ad3bd0de74454	https://yandex.ru/pogoda/	2020-05-11
027a44442f174429944df6e0d58944ad	https://yandex.ru/pogoda/	2020-05-10
027ab5bea38c45a4b6ef37e826c94157	https://yandex.ru/pogoda/	2020-05-11
02805842ea34464f9e7b79e42174f98e	https://yandex.ru/pogoda/	2020-05-10
028a876bb654e296c5ff6ae6c9a7f7cb	https://yandex.ru/pogoda/	2020-05-11
028cabf5250944fe8eab289286131db5	https://yandex.ru/pogoda/	2020-05-12
028cc2f91d6b4f87a23601d65f8b369e	https://yandex.ru/pogoda/	2020-05-11
02959189b0006701a8dc50fc7783d2fc	https://yandex.ru/pogoda/	2020-05-12
0298d69e96ffa43a3185614d3191b81d	https://yandex.ru/pogoda/	2020-05-10
02a69e8d1d0040e88a5f05617fc48231	https://yandex.ru/pogoda/	2020-05-10
02a9097969294a0867765473d2e8c11a	https://yandex.ru/pogoda/	2020-05-11
02abe4b50ef785f28e4439598a0810a5	https://yandex.ru/pogoda/	2020-05-12
02b040214b5ce7ee051b40375d95e8f2	https://yandex.ru/pogoda/	2020-05-11
02b1bff26b4aeb732adcce067d457cba	https://yandex.ru/pogoda/	2020-05-10
02b1c3c1ebcc7830e7d56ee9cf76e766	https://yandex.ru/pogoda/	2020-05-10
02b77569396b4698b9460f49a4c1123d	https://yandex.ru/pogoda/	2020-05-11
02b90b2bc2ba49fa844bffa5951fcca6	https://yandex.ru/pogoda/	2020-05-12
02c0e31698fadfe83644a76c7094419f	https://yandex.ru/pogoda/	2020-05-12
02c32f75e44c442996a2d996f6405ead	https://yandex.ru/pogoda/	2020-05-10
02c721464e7b4029ae711d2ebcacb8c1	https://yandex.ru/pogoda/	2020-05-12
02c80a730dc335dd99bdb530ec538340	https://yandex.ru/pogoda/	2020-05-10
02cd0f42de484f52b62571321f87caf1	https://yandex.ru/pogoda/	2020-05-12
02cfc03b0d944827b8952b816b368b15	https://yandex.ru/pogoda/	2020-05-12
02d33cf55ad0462fbbd4f9749347fdc3	https://yandex.ru/pogoda/	2020-05-10
02d398422812bac835bdf2bbac37629d	https://yandex.ru/pogoda/	2020-05-10
02d735f6def75442f427379ff7c4847d	https://yandex.ru/pogoda/	2020-05-11
02d9fe20d65a41f5aa03c87699053369	https://yandex.ru/pogoda/	2020-05-11
02dae50ed77e40f1bfc59413e02cd9d3	https://yandex.ru/pogoda/	2020-05-11
02dc4cb743c44ee8a13e31ae0032102d	https://yandex.ru/pogoda/	2020-05-10
02e0a7148c16be7d303aea837a244a66	https://yandex.ru/pogoda/	2020-05-12
02e24c967a650af01d1047bcfca5045f	https://yandex.ru/pogoda/	2020-05-12
02e593b6858a4f6f98925c3707a21cd3	https://yandex.ru/pogoda/	2020-05-12
02e65739bb2f4663a30a4e5319294492	https://yandex.ru/pogoda/	2020-05-11
02ee8e66e2265412b841bcb0019c81f2	https://yandex.ru/pogoda/	2020-05-10
02eef8c2cb434f38bf330a356d4aa99d	https://yandex.ru/pogoda/	2020-05-10
02f08601d74f348f8721adc05a25bb42	https://yandex.ru/pogoda/	2020-05-12
02faf7e5d24be42b9191faf379cde0ce	https://yandex.ru/pogoda/	2020-05-10
02fb3f1203924aef82a25a90f14e8e52	https://yandex.ru/pogoda/	2020-05-12
03020fe56ea0482883b050c557aa72eb	https://yandex.ru/pogoda/	2020-05-10
0305ec9927b0c80b807fdc029c610057	https://yandex.ru/pogoda/	2020-05-12
030830ecac494f67821bb23d56fc8215	https://yandex.ru/pogoda/	2020-05-12
030e2f73c6cc4c4d95a5aaf43e011426	https://yandex.ru/pogoda/	2020-05-12
030f40cf7c344e641abe21c598582254	https://yandex.ru/pogoda/	2020-05-12
0311fcb7cf5f4147a04d29eb7ab524fa	https://yandex.ru/pogoda/	2020-05-10
031353b7dd0d747d173d6e9c2ef92f35	https://yandex.ru/pogoda/	2020-05-10
031670144bb74f709b2f66d8ec8103ef	https://yandex.ru/pogoda/	2020-05-12
0318be2fffbc1fe711695eca461a58d1	https://yandex.ru/pogoda/	2020-05-10
03201efd2de24c4a8fb69cdbb4c1ad24	https://yandex.ru/pogoda/	2020-05-12
032023564f934ed78b1296117cfb9339	https://yandex.ru/pogoda/	2020-05-11
0321706fcd094c8e918e09c26512ab5a	https://yandex.ru/pogoda/	2020-05-10
03221807a400fc9c0f440659949b4726	https://yandex.ru/pogoda/	2020-05-10
0322f401f7f207b05608a481804c8bdb	https://yandex.ru/pogoda/	2020-05-10
0325044a56884f788b1b58d8d837e4b3	https://yandex.ru/pogoda/	2020-05-12
03270075b4024901b88ab6a07792555f	https://yandex.ru/pogoda/	2020-05-10
03274867dc9766e9358342bd098768af	https://yandex.ru/pogoda/	2020-05-10
0327e647e30d2686866eb841daaf2db9	https://yandex.ru/pogoda/	2020-05-11
032828d26366944640ef822fa97b36c7	https://yandex.ru/pogoda/	2020-05-12
0329e3c54cf13cf2186d3e8fafadb678	https://yandex.ru/pogoda/	2020-05-12
0333966b3ea940df9a894641fc980448	https://yandex.ru/pogoda/	2020-05-11
0333e470cfea9f5d6b60de289d9b00f5	https://yandex.ru/pogoda/	2020-05-10
0339eabc25d37316d0bbb17fa1d35ec6	https://yandex.ru/pogoda/	2020-05-12
033a9030b0d743e0bd96fd40b96d62e2	https://yandex.ru/pogoda/	2020-05-10
033ea0fc1aa22575f7238feb9132c0ec	https://yandex.ru/pogoda/	2020-05-11
0343b090d6e739613bd2167e73250323	https://yandex.ru/pogoda/	2020-05-11
0343f7d7a1deaf732bb330ce677dd9bd	https://yandex.ru/pogoda/	2020-05-12
0344cca30ccf4c63b78b08499cd6d257	https://yandex.ru/pogoda/	2020-05-10
03450417e7d84b0a882781c58dc8061b	https://yandex.ru/pogoda/	2020-05-12
03469aa635d1d5856d8f5c4b875ee274	https://yandex.ru/pogoda/	2020-05-10
034fcce5188696a571d35ec9283638df	https://yandex.ru/pogoda/	2020-05-12
035030ccfa026206a9b923ba84a65881	https://yandex.ru/pogoda/	2020-05-11
0351473ed2384f719397a54ba8805a55	https://yandex.ru/pogoda/	2020-05-12
03550dec34585977c5a17f9f02457987	https://yandex.ru/pogoda/	2020-05-10
0357959e21db4528ad8451a8eb0038b0	https://yandex.ru/pogoda/	2020-05-12
035e488e4cba4acda46d8995b967eaa1	https://yandex.ru/pogoda/	2020-05-12
0369e9b976eedfbb9b0e12986a16f090	https://yandex.ru/pogoda/	2020-05-12
036ca8f307d493fa6a39f54c7d3dc41b	https://yandex.ru/pogoda/	2020-05-12
036f2292363c4401adee49e33e2c9507	https://yandex.ru/pogoda/	2020-05-12
03795e43d8689845c7933bd94b65106f	https://yandex.ru/pogoda/	2020-05-12
03800696f4248e6f8a27ef9bf6b8e01e	https://yandex.ru/pogoda/	2020-05-12
038340d43d7dca46a9ae8d2c2a90e842	https://yandex.ru/pogoda/	2020-05-12
0384c738ecfdf3547d10afd30652a8df	https://yandex.ru/pogoda/	2020-05-11
038d9adbc0047115fab5155c03556b2a	https://yandex.ru/pogoda/	2020-05-10
